V,192,391177019049273,1000000000,12:39:37:01.142,0
D,96,391177019049273,1000000000,12:39:37:01.142,0
V,193,391177035716916,1000000000,12:39:37:02.143,0
V,194,391177052388274,1000000000,12:39:37:03.143,0
D,97,391177052388273,1000000000,12:39:37:03.143,0
V,195,391177069070549,1000000000,12:39:37:04.144,0
V,196,391177085729991,1000000000,12:39:37:05.143,0
D,98,391177085729991,1000000000,12:39:37:05.143,0
V,197,391177102385350,1000000000,12:39:37:06.143,0
V,198,391177119062875,1000000000,12:39:37:07.143,0
D,99,391177119062875,1000000000,12:39:37:07.143,0
V,199,391177135730600,1000000000,12:39:37:08.143,0
V,200,391177152396585,1000000000,12:39:37:09.143,0
D,100,391177152396585,1000000000,12:39:37:09.143,0
V,201,391177169074568,1000000000,12:39:37:10.144,0
V,202,391177185732136,1000000000,12:39:37:11.143,0
D,101,391177185732136,1000000000,12:39:37:11.143,0
V,203,391177202399904,1000000000,12:39:37:12.143,0
V,204,391177219063261,1000000000,12:39:37:13.143,0
D,102,391177219063261,1000000000,12:39:37:13.143,0
V,205,391177235741953,1000000000,12:39:37:14.144,0
V,206,391177252397479,1000000000,12:39:37:15.143,0
D,103,391177252397479,1000000000,12:39:37:15.143,0
V,207,391177269065245,1000000000,12:39:37:16.143,0
V,208,391177285733479,1000000000,12:39:37:17.144,0
D,104,391177285733480,1000000000,12:39:37:17.144,0
V,209,391177302413753,1000000000,12:39:37:18.144,0
V,210,391177319070363,1000000000,12:39:37:19.144,0
D,105,391177319070362,1000000000,12:39:37:19.144,0
V,211,391177335737921,1000000000,12:39:37:20.144,0
V,212,391177352406372,1000000000,12:39:37:21.144,0
D,106,391177352406373,1000000000,12:39:37:21.144,0
V,213,391177369074055,1000000000,12:39:37:22.144,0
V,214,391177385743123,1000000000,12:39:37:23.144,0
D,107,391177385743122,1000000000,12:39:37:23.144,0
V,215,391177402417481,1000000000,12:39:37:24.145,0
V,216,391177419084257,1000000000,12:39:37:25.145,0
D,108,391177419084257,1000000000,12:39:37:25.145,0
V,217,391177435751898,1000000000,12:39:37:26.145,0
V,218,391177452411507,1000000000,12:39:37:27.144,0
D,109,391177452411507,1000000000,12:39:37:27.144,0
V,219,391177469074534,1000000000,12:39:37:28.144,0
V,220,391177485749101,1000000000,12:39:37:29.144,0
D,110,391177485749102,1000000000,12:39:37:29.144,0
V,221,391177502416699,1000000000,12:39:37:30.145,0
V,222,391177519076601,1000000000,12:39:37:31.144,0
D,111,391177519076600,1000000000,12:39:37:31.144,0
V,223,391177535755085,1000000000,12:39:37:32.145,0
V,224,391177552421401,1000000000,12:39:37:33.145,0
D,112,391177552421401,1000000000,12:39:37:33.145,0
V,225,391177569089167,1000000000,12:39:37:34.145,0
V,226,391177585749402,1000000000,12:39:37:35.144,0
D,113,391177585749402,1000000000,12:39:37:35.144,0
V,227,391177602425427,1000000000,12:39:37:36.145,0
V,228,391177619083244,1000000000,12:39:37:37.144,0
D,114,391177619083244,1000000000,12:39:37:37.144,0
V,229,391177635748312,1000000000,12:39:37:38.144,0
V,230,391177652416378,1000000000,12:39:37:39.144,0
D,115,391177652416378,1000000000,12:39:37:39.144,0
V,231,391177669084061,1000000000,12:39:37:40.145,0
V,232,391177685757460,1000000000,12:39:37:41.145,0
D,116,391177685757460,1000000000,12:39:37:41.145,0
V,233,391177702421695,1000000000,12:39:37:42.145,0
V,234,391177719100429,1000000000,12:39:37:43.146,0
D,117,391177719100429,1000000000,12:39:37:43.146,0
V,235,391177735768111,1000000000,12:39:37:44.146,0
V,236,391177752432220,1000000000,12:39:37:45.145,0
D,118,391177752432219,1000000000,12:39:37:45.145,0
V,237,391177769103205,1000000000,12:39:37:46.146,0
V,238,391177785757272,1000000000,12:39:37:47.145,0
D,119,391177785757272,1000000000,12:39:37:47.145,0
V,239,391177802425038,1000000000,12:39:37:48.145,0
V,240,391177819091190,1000000000,12:39:37:49.145,0
D,120,391177819091190,1000000000,12:39:37:49.145,0
V,241,391177835776841,1000000000,12:39:37:50.146,0
V,242,391177852431825,1000000000,12:39:37:51.145,0
D,121,391177852431825,1000000000,12:39:37:51.145,0
V,243,391177869095016,1000000000,12:39:37:52.145,0
V,244,391177885762739,1000000000,12:39:37:53.145,0
D,122,391177885762740,1000000000,12:39:37:53.145,0
V,245,391177902429849,1000000000,12:39:37:54.145,0
V,246,391177919096749,1000000000,12:39:37:55.145,0
D,123,391177919096749,1000000000,12:39:37:55.145,0
V,247,391177935763108,1000000000,12:39:37:56.145,0
V,248,391177952443802,1000000000,12:39:37:57.146,0
D,124,391177952443802,1000000000,12:39:37:57.146,0
V,249,391177969111442,1000000000,12:39:37:58.146,0
V,250,391177985766967,1000000000,12:39:37:59.146,0
D,125,391177985766967,1000000000,12:39:37:59.146,0
V,251,391178002437243,1000000000,12:39:38:00.146,0
V,252,391178019107060,1000000000,12:39:38:01.146,0
D,126,391178019107060,1000000000,12:39:38:01.146,0
V,253,391178035774617,1000000000,12:39:38:02.146,0
V,254,391178052439309,1000000000,12:39:38:03.146,0
D,127,391178052439309,1000000000,12:39:38:03.146,0
V,255,391178069105127,1000000000,12:39:38:04.146,0
V,256,391178085772196,1000000000,12:39:38:05.146,0
D,128,391178085772195,1000000000,12:39:38:05.146,0
V,257,391178102439960,1000000000,12:39:38:06.146,0
V,258,391178119107070,1000000000,12:39:38:07.146,0
D,129,391178119107070,1000000000,12:39:38:07.146,0
V,259,391178135775305,1000000000,12:39:38:08.146,0
V,260,391178152447206,1000000000,12:39:38:09.146,0
D,130,391178152447205,1000000000,12:39:38:09.146,0
V,261,391178169109814,1000000000,12:39:38:10.146,0
V,262,391178185791798,1000000000,12:39:38:11.147,0
D,131,391178185791799,1000000000,12:39:38:11.147,0
V,263,391178202459438,1000000000,12:39:38:12.147,0
V,264,391178219124548,1000000000,12:39:38:13.147,0
D,132,391178219124548,1000000000,12:39:38:13.147,0
V,265,391178235781282,1000000000,12:39:38:14.146,0
V,266,391178252466558,1000000000,12:39:38:15.147,0
D,133,391178252466558,1000000000,12:39:38:15.147,0
V,267,391178269134238,1000000000,12:39:38:16.148,0
V,268,391178285788515,1000000000,12:39:38:17.147,0
D,134,391178285788515,1000000000,12:39:38:17.147,0
V,269,391178302457666,1000000000,12:39:38:18.147,0
V,270,391178319129566,1000000000,12:39:38:19.147,0
D,135,391178319129566,1000000000,12:39:38:19.147,0
V,271,391178335797330,1000000000,12:39:38:20.147,0
V,272,391178352454106,1000000000,12:39:38:21.147,0
D,136,391178352454106,1000000000,12:39:38:21.147,0
V,273,391178369123301,1000000000,12:39:38:22.147,0
V,274,391178385796867,1000000000,12:39:38:23.147,0
D,137,391178385796867,1000000000,12:39:38:23.147,0
V,275,391178402464714,1000000000,12:39:38:24.147,0
V,276,391178419121824,1000000000,12:39:38:25.147,0
D,138,391178419121824,1000000000,12:39:38:25.147,0
V,277,391178435791016,1000000000,12:39:38:26.147,0
V,278,391178452468292,1000000000,12:39:38:27.148,0
D,139,391178452468292,1000000000,12:39:38:27.148,0
V,279,391178469135932,1000000000,12:39:38:28.148,0
V,280,391178485804930,1000000000,12:39:38:29.148,0
D,140,391178485804930,1000000000,12:39:38:29.148,0
V,281,391178502472610,1000000000,12:39:38:30.148,0
V,282,391178519132301,1000000000,12:39:38:31.147,0
D,141,391178519132301,1000000000,12:39:38:31.147,0
V,283,391178535795453,1000000000,12:39:38:32.147,0
V,284,391178552475438,1000000000,12:39:38:33.148,0
D,142,391178552475438,1000000000,12:39:38:33.148,0
